box	game_id	families	n_hard	n_soft	n_damage	n_findings	perspectives	sample_turn	sample_message
i-06907ed6ea89577f1	b002/g0/20260812T045628-l5-000061	revival_blessing	1	0	0	1	p1	14	observed - spa on user but no branch produces it
i-06907ed6ea89577f1	b002/g10/20260812T045628-l2-000033	ko_margin_soft	0	1	0	1	p2	28	observed - def on opp but no branch produces it [ko-margin]
i-06907ed6ea89577f1	b002/g10/20260812T045628-l3-000009	struggle_damage	1	0	1	1	p1	87	observed damage 14 on corviknight from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 19)
i-06907ed6ea89577f1	b002/g10/20260812T045628-l5-000030	struggle_damage	1	0	1	1	p1	32	observed damage 5 on rotom from blissey struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 14)
i-06907ed6ea89577f1	b002/g2/20260812T045628-l2-000009	ko_margin_soft	0	1	0	1	p1	24	observed + spe on opp but no branch produces it [ko-margin]
i-06907ed6ea89577f1	b002/g3/20260812T045628-l6-000028	revival_blessing	5	0	0	5	p2	14	observed - def on user but no branch produces it
i-06907ed6ea89577f1	b002/g6/20260812T045628-l4-000030	ko_margin_soft	0	1	0	1	p2	23	observed slp on opp but no branch applies it [ko-margin]
i-06907ed6ea89577f1	b002/g7/20260812T045628-l6-000012	other_categorical	1	0	0	1	p1	10	observed volatile Substitute start on user but no branch applies it
i-06907ed6ea89577f1	b002/g8/20260812T045628-l3-000003	struggle_damage	1	0	1	1	p2	128	observed damage 28 on farigiraf from lunala struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 35)
i-06907ed6ea89577f1	b002/g9/20260812T045628-l2-000032	bellydrum_sitrus	0	2	0	2	p2	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-06907ed6ea89577f1	b002/g9/20260812T045628-l4-000068	other_categorical	1	0	0	1	p2	17	observed + spa on opp but no branch produces it
i-06907ed6ea89577f1	b003/g11/20260812T050944-l3-000071	struggle_damage	3	0	3	3	p2	79	observed damage 26 on kyogre from lunala struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 37)
i-06907ed6ea89577f1	b003/g3/20260812T050944-l4-000004	struggle_damage	1	0	1	1	p2	5	observed damage 19 on trevenant from gengar struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 29)
i-06907ed6ea89577f1	b003/g9/20260812T050944-l1-000027	bellydrum_sitrus	0	1	0	1	p2	4	observed item loss (Sitrus Berry) on opp but no branch removes it
i-06907ed6ea89577f1	b004/g8/20260812T052240-l1-000086	struggle_damage	1	0	1	1	p2	114	observed damage 24 on dedenne from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 39)
i-06907ed6ea89577f1	b004/g9/20260812T052240-l3-000064	bellydrum_sitrus	0	2	0	2	p1	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-06907ed6ea89577f1	b005/g11/20260812T053531-l5-000014	bellydrum_sitrus	0	1	0	1	p2	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-06907ed6ea89577f1	b005/g12/20260812T053531-l4-000066	bellydrum_sitrus	0	1	0	1	p2	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-06907ed6ea89577f1	b005/g15/20260812T053531-l1-000072	struggle_damage	2	0	2	2	p1	85	observed damage 4 on misdreavus from blissey struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 11)
i-06907ed6ea89577f1	b005/g3/20260812T053531-l1-000014	revival_blessing	2	0	0	2	p1	10	observed + spa on user but no branch produces it
i-06907ed6ea89577f1	b005/g4/20260812T053531-l1-000081	struggle_damage	1	0	1	1	p1	22	observed damage 17 on primarina from gholdengo struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 27)
i-06907ed6ea89577f1	b005/g5/20260812T053531-l4-000024	struggle_damage	1	0	1	1	p1	29	observed damage 18 on latias from chandelure struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 27)
i-06907ed6ea89577f1	b006/g13/20260812T054824-l2-000030	ko_margin_soft	0	1	0	1	p1	8	observed - spa on opp but no branch produces it [ko-margin]
i-06907ed6ea89577f1	b006/g15/20260812T054824-l6-000060	struggle_damage	1	0	1	1	p1	30	observed damage 26 on gengar from indeedeef struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 41)
i-06907ed6ea89577f1	b006/g3/20260812T054824-l1-000071	struggle_damage	1	0	1	1	p2	39	observed damage 13 on snorlax from mismagius struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 19)
i-06907ed6ea89577f1	b006/g6/20260812T054824-l6-000082	struggle_damage	1	0	1	1	p1	24	observed damage 36 on arceussteel from ludicolo struggle (crit=True) not in the PS-exact roll set (nearest delta -7; max_roll 51)
i-06907ed6ea89577f1	b006/g8/20260812T054824-l2-000084	other_categorical	1	0	0	1	p2	16	observed - spe on opp but no branch produces it
i-06907ed6ea89577f1	b007/g14/20260812T060112-l4-000025	revival_blessing	1	0	0	1	p1	2	observed item loss (Heavy-Duty Boots) on opp but no branch removes it
i-06907ed6ea89577f1	b007/g3/20260812T060112-l4-000087	struggle_damage	1	0	1	1	p2	9	observed damage 32 on slowbro from lapras struggle (crit=True) not in the PS-exact roll set (nearest delta -8; max_roll 48)
i-06907ed6ea89577f1	b007/g4/20260812T060112-l1-000045	struggle_damage	1	0	1	1	p1	18	observed damage 35 on chandelure from exeggutoralola struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 46)
i-06907ed6ea89577f1	b007/g7/20260812T060112-l2-000067	other_categorical	1	0	0	1	p2	18	observed volatile Substitute start on opp but no branch applies it
i-06907ed6ea89577f1	b007/g9/20260812T060112-l2-000080	struggle_damage	3	0	3	3	p2	95	observed damage 24 on toucannon from suicune struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 33)
i-06907ed6ea89577f1	b008/g0/20260812T061415-l1-000089	bellydrum_sitrus	0	1	0	1	p1	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-06907ed6ea89577f1	b008/g2/20260812T061415-l4-000004	struggle_damage	1	0	1	1	p1	19	observed damage 20 on gothitelle from typhlosionhisui struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 31)
i-06907ed6ea89577f1	b008/g5/20260812T061415-l1-000020	struggle_damage	1	0	1	1	p2	109	observed damage 15 on weezinggalar from screamtail struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 23)
i-06907ed6ea89577f1	b008/g5/20260812T061415-l4-000063	struggle_damage	1	0	1	1	p2	78	observed damage 16 on sandslash from latias struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 24)
i-06907ed6ea89577f1	b008/g7/20260812T061415-l3-000091	other_damage_rollset	1	0	1	1	p1	33	observed damage 68 on suicune from blastoise terablast (crit=False) not in the PS-exact roll set (nearest delta -11; max_roll 93)
i-06907ed6ea89577f1	b008/g8/20260812T061415-l4-000044	struggle_damage	1	0	1	1	p1	97	observed damage 20 on oranguru from latias struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 30)
i-06907ed6ea89577f1	b008/g8/20260812T061415-l6-000008	struggle_damage	1	0	1	1	p1	26	observed damage 24 on talonflame from delphox struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 36)
i-06907ed6ea89577f1	b009/g13/20260812T062702-l1-000093	ko_margin_soft	0	1	0	1	p1	25	observed slp on opp but no branch applies it [ko-margin]
i-06907ed6ea89577f1	b009/g4/20260812T062702-l3-000046	bellydrum_sitrus	0	1	0	1	p2	12	observed item loss (Sitrus Berry) on opp but no branch removes it
i-06907ed6ea89577f1	b009/g9/20260812T062702-l3-000089	struggle_damage	1	0	1	1	p2	145	observed damage 23 on tornadustherian from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 35)
i-06907ed6ea89577f1	b009/g9/20260812T062702-l4-000034	struggle_damage	1	0	1	1	p2	123	observed damage 24 on alcremierainbowswirl from florgesyellow struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 32)
i-06b076f9a8c5b389e	b000/g12/20260812T065019-l1-000046	struggle_damage	2	0	2	2	p1	86	observed damage 8 on deoxysdefense from milotic struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 12)
i-06b076f9a8c5b389e	b000/g12/20260812T065019-l3-000003	other_categorical	0	1	0	1	p2	27	observed heal on user but no branch heals it
i-06b076f9a8c5b389e	b000/g15/20260812T065019-l4-000025	struggle_damage	1	0	1	1	p2	10	observed damage 38 on mewtwo from mesprit struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 49)
i-06b076f9a8c5b389e	b000/g15/20260812T065019-l6-000021	ko_margin_soft	0	6	0	6	p1	62	observed - def on opp but no branch produces it [ko-margin]
i-071a80d298ad227a8	b000/g13/20260812T064114-l2-000044	bellydrum_sitrus	0	2	0	2	p1	8	observed item loss (Sitrus Berry) on opp but no branch removes it
i-071a80d298ad227a8	b000/g15/20260812T064114-l1-000061	struggle_damage	16	0	16	16	p2	22	observed damage 31 on phione from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 38)
i-071a80d298ad227a8	b000/g3/20260812T064114-l3-000003	bellydrum_sitrus	0	1	0	1	p1	7	observed item loss (Sitrus Berry) on opp but no branch removes it
i-071a80d298ad227a8	b000/g6/20260812T064114-l3-000072	struggle_damage	3	0	3	3	p1+p2	93	observed damage 25 on florgesyellow from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 36)
i-071a80d298ad227a8	b000/g8/20260812T064114-l3-000003	bellydrum_sitrus	0	2	0	2	p1	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07373a392995974aa	b000/g12/20260812T042528-l1-000092	struggle_damage	2	0	2	2	p2	27	observed damage 32 on mewtwo from kyuremwhite struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 41)
i-07373a392995974aa	b000/g12/20260812T042528-l6-000006	struggle_damage	2	0	2	2	p2	162	observed damage 12 on probopass from skeledirge struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 19)
i-07373a392995974aa	b000/g14/20260812T042528-l4-000013	bellydrum_sitrus	0	1	0	1	p2	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07373a392995974aa	b000/g15/20260812T042528-l1-000029	ko_margin_soft	0	1	0	1	p1	40	observed slp on opp but no branch applies it [ko-margin]
i-07373a392995974aa	b001/g1/20260812T043834-l2-000020	ko_margin_soft	0	1	0	1	p1	4	observed slp on user but no branch applies it [ko-margin]
i-07373a392995974aa	b001/g10/20260812T043834-l4-000034	struggle_damage	3	0	3	3	p2	2	observed damage 18 on gothitelle from kyogre struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 26)
i-07373a392995974aa	b001/g10/20260812T043834-l5-000079	ko_margin_soft	0	1	0	1	p1	21	observed slp on opp but no branch applies it [ko-margin]
i-07373a392995974aa	b001/g11/20260812T043834-l6-000019	struggle_damage	1	0	1	1	p1	111	observed damage 23 on latias from lunala struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 33)
i-07373a392995974aa	b001/g13/20260812T043834-l3-000021	struggle_damage	2	0	2	2	p1	111	observed damage 3 on umbreon from chansey struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 10)
i-07373a392995974aa	b001/g2/20260812T043834-l3-000094	struggle_damage	2	0	2	2	p1	41	observed damage 19 on farigiraf from gengar struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 31)
i-07373a392995974aa	b001/g6/20260812T043834-l3-000085	struggle_damage	2	0	2	2	p2	98	observed damage 12 on clodsire from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 20)
i-07373a392995974aa	b001/g8/20260812T043834-l2-000066	ko_margin_soft	0	1	0	1	p1	25	observed - atk on user but no branch produces it [ko-margin]
i-07373a392995974aa	b001/g8/20260812T043834-l3-000026	ko_margin_soft	0	1	0	1	p1	12	observed - spd on user but no branch produces it [ko-margin]
i-07373a392995974aa	b002/g10/20260812T045124-l1-000086	bellydrum_sitrus	0	2	0	2	p2	27	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07373a392995974aa	b002/g10/20260812T045124-l5-000087	struggle_damage	4	0	4	4	p2	71	observed damage 7 on snorlax from fluttermane struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 11)
i-07373a392995974aa	b002/g11/20260812T045124-l1-000009	revival_blessing	1	0	0	1	p2	11	observed item loss (Heavy-Duty Boots) on opp but no branch removes it
i-07373a392995974aa	b002/g12/20260812T045124-l1-000001	other_categorical	1	0	0	1	p1	16	observed item loss (Heavy-Duty Boots) on opp but no branch removes it
i-07373a392995974aa	b002/g14/20260812T045124-l5-000093	ko_margin_soft	0	1	0	1	p1	6	observed slp on user but no branch applies it [ko-margin]
i-07373a392995974aa	b002/g2/20260812T045124-l3-000067	struggle_damage	1	0	1	1	p2	25	observed damage 23 on primarina from cresselia struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 33)
i-07373a392995974aa	b002/g3/20260812T045124-l4-000055	ko_margin_soft	0	1	0	1	p1	13	observed slp on opp but no branch applies it [ko-margin]
i-07373a392995974aa	b002/g3/20260812T045124-l4-000067	struggle_damage	1	0	1	1	p2	34	observed damage 21 on skeledirge from delphox struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 30)
i-07373a392995974aa	b003/g1/20260812T050412-l5-000017	struggle_damage	1	0	1	1	p2	15	observed damage 20 on hypno from cresselia struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 30)
i-07373a392995974aa	b003/g14/20260812T050412-l6-000076	other_categorical	1	0	0	1	p1	12	observed volatile confusion start on opp but no branch applies it
i-07373a392995974aa	b003/g4/20260812T050412-l3-000070	struggle_damage	1	0	1	1	p2	104	observed damage 16 on manaphy from electrodehisui struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 26)
i-07373a392995974aa	b003/g5/20260812T050412-l1-000079	struggle_damage	1	0	1	1	p1	78	observed damage 4 on bastiodon from tropius struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 6)
i-07373a392995974aa	b003/g8/20260812T050412-l1-000049	bellydrum_sitrus	0	1	0	1	p1	23	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07373a392995974aa	b004/g0/20260812T051717-l6-000079	struggle_damage	2	0	2	2	p1	66	observed damage 7 on vespiquen from screamtail struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 11)
i-07373a392995974aa	b004/g1/20260812T051717-l4-000050	struggle_damage	2	0	2	2	p1	125	observed damage 18 on giratina from vaporeon struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 27)
i-07373a392995974aa	b004/g15/20260812T051717-l2-000091	bellydrum_sitrus	0	1	0	1	p2	11	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07373a392995974aa	b004/g2/20260812T051717-l6-000089	struggle_damage	1	0	1	1	p1	128	observed damage 19 on screamtail from deoxysdefense struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 29)
i-07373a392995974aa	b004/g6/20260812T051717-l5-000069	struggle_damage	1	0	1	1	p1	32	observed damage 20 on hitmonchan from lugia struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 30)
i-07373a392995974aa	b004/g7/20260812T051717-l2-000060	struggle_damage	2	0	2	2	p2	72	observed damage 23 on gothitelle from reuniclus struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 38)
i-07373a392995974aa	b004/g7/20260812T051717-l3-000045	ko_margin_soft	0	1	0	1	p1	12	observed slp on user but no branch applies it [ko-margin]
i-07373a392995974aa	b005/g11/20260812T053406-l1-000080	struggle_damage	1	0	1	1	p1	74	observed damage 22 on umbreon from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 30)
i-07373a392995974aa	b005/g5/20260812T053406-l5-000069	struggle_damage	1	0	1	1	p2	105	observed damage 34 on vaporeon from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 49)
i-07373a392995974aa	b005/g7/20260812T053406-l4-000086	struggle_damage	3	0	3	3	p2	24	observed damage 16 on koraidon from gholdengo struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 25)
i-07373a392995974aa	b006/g0/20260812T054700-l6-000057	struggle_damage	2	0	2	2	p2	40	observed damage 19 on vaporeon from palkia struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 24)
i-07373a392995974aa	b006/g1/20260812T054700-l2-000002	struggle_damage	1	0	1	1	p2	125	observed damage 26 on clodsire from probopass struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 42)
i-07373a392995974aa	b006/g13/20260812T054700-l1-000079	struggle_damage	3	0	3	3	p1	148	observed damage 4 on arceuswater from blissey struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 13)
i-07373a392995974aa	b006/g14/20260812T054700-l3-000053	struggle_damage	4	0	4	4	p2	31	observed damage 57 on chansey from typhlosionhisui struggle (crit=False) not in the PS-exact roll set (nearest delta -10; max_roll 79)
i-07373a392995974aa	b006/g3/20260812T054700-l2-000002	struggle_damage	1	0	1	1	p2	41	observed damage 25 on latias from hydrapple struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 35)
i-07373a392995974aa	b006/g3/20260812T054700-l6-000007	other_categorical	1	0	0	1	p1	13	observed volatile Heal Block start on opp but no branch applies it
i-07373a392995974aa	b006/g7/20260812T054700-l6-000091	struggle_damage	1	0	1	1	p1	131	observed damage 19 on corviknight from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 27)
